"occur_date","occur_time","Type","x","y","hour"
2014-04-26,"5:45:00","LARCENY-FROM VEHICLE",-84.38475,33.76523,5
2014-04-26,"17:00:00","LARCENY-FROM VEHICLE",-84.46693,33.70657,17
2014-04-26,"10:40:00","AUTO THEFT",-84.47429,33.75277,10
2014-04-26,"8:00:00","LARCENY-FROM VEHICLE",-84.37448,33.75107,8
2014-04-27,"15:00:00","LARCENY-NON VEHICLE",-84.46244,33.80537,15
2014-04-26,"4:30:00","LARCENY-NON VEHICLE",-84.37304,33.76559,4
2014-04-27,"17:00:00","LARCENY-FROM VEHICLE",-84.3755,33.77714,17
2014-04-26,"18:30:00","LARCENY-NON VEHICLE",-84.32516,33.7498,18
2014-04-26,"12:05:00","LARCENY-NON VEHICLE",-84.36561,33.77469,12
2014-04-26,"12:15:00","LARCENY-NON VEHICLE",-84.39294,33.68072,12
2014-04-26,"23:30:00","BURGLARY-RESIDENCE",-84.38484,33.77411,23
2014-04-26,"16:00:00","LARCENY-NON VEHICLE",-84.50793,33.69886,16
2014-04-26,"12:45:00","LARCENY-NON VEHICLE",-84.39678,33.68271,12
2014-04-26,"12:00:00","BURGLARY-NONRES",-84.41551,33.71046,12
2014-04-26,"16:00:00","AUTO THEFT",-84.46859,33.81183,16
2014-04-26,"13:00:00","LARCENY-NON VEHICLE",-84.43276,33.73812,13
2014-04-26,"15:00:00","BURGLARY-RESIDENCE",-84.42388,33.70086,15
2014-04-26,"13:30:00","LARCENY-FROM VEHICLE",-84.35226,33.75915,13
2014-04-26,"19:30:00","LARCENY-NON VEHICLE",-84.38979,33.76163,19
2014-04-26,"21:00:00","LARCENY-NON VEHICLE",-84.39241,33.7873,21
2014-04-26,"21:40:00","LARCENY-NON VEHICLE",-84.38314,33.76157,21
2014-04-26,"12:15:00","AUTO THEFT",-84.41079,33.73297,12
2014-04-25,"14:08:00","LARCENY-NON VEHICLE",-84.5102,33.65528,14
2014-04-26,"18:45:00","BURGLARY-RESIDENCE",-84.38786,33.68245,18
2014-04-26,"8:00:00","AUTO THEFT",-84.37706,33.78169,8
2014-04-26,"23:50:00","AUTO THEFT",-84.33753,33.74412,23
2014-04-26,"23:30:00","LARCENY-FROM VEHICLE",-84.41674,33.70809,23
2014-04-26,"14:05:00","LARCENY-NON VEHICLE",-84.38297,33.85475,14
2014-04-26,"15:07:00","AGG ASSAULT",-84.43848,33.75124,15
2014-04-26,"12:00:00","LARCENY-FROM VEHICLE",-84.38454,33.78069,12
2014-04-26,"14:30:00","BURGLARY-RESIDENCE",-84.42541,33.75785,14
2014-04-26,"15:58:00","AGG ASSAULT",-84.39134,33.75478,15
2014-04-25,"20:30:00","AUTO THEFT",-84.37861,33.75553,20
2014-04-26,"15:30:00","BURGLARY-RESIDENCE",-84.53843,33.68202,15
2014-04-25,"15:30:00","BURGLARY-RESIDENCE",-84.45571,33.70928,15
2014-04-26,"8:00:00","LARCENY-FROM VEHICLE",-84.38986,33.75359,8
2014-04-26,"10:30:00","BURGLARY-RESIDENCE",-84.43651,33.7444,10
2014-04-26,"16:20:00","LARCENY-NON VEHICLE",-84.3954,33.79249,16
2014-04-25,"19:00:00","LARCENY-FROM VEHICLE",-84.41244,33.78183,19
2014-04-26,"7:00:00","ROBBERY-PEDESTRIAN",-84.39201,33.7532,7
2014-04-25,"8:00:00","LARCENY-NON VEHICLE",-84.35628,33.75267,8
2014-04-26,"20:00:00","LARCENY-NON VEHICLE",-84.39056,33.71276,20
2014-04-26,"17:45:00","LARCENY-NON VEHICLE",-84.38023,33.77067,17
2014-04-25,"18:05:00","ROBBERY-COMMERCIAL",-84.41856,33.72025,18
2014-04-26,"8:30:00","BURGLARY-RESIDENCE",-84.36481,33.8201,8
2014-04-26,"9:00:00","LARCENY-NON VEHICLE",-84.36865,33.75604,9
2014-04-26,"17:20:00","ROBBERY-PEDESTRIAN",-84.34047,33.74859,17
2014-04-25,"11:00:00","AUTO THEFT",-84.39643,33.73166,11
2014-04-26,"8:50:00","LARCENY-FROM VEHICLE",-84.38537,33.77785,8
2014-04-20,"12:00:00","BURGLARY-RESIDENCE",-84.49081,33.75392,12
2014-04-26,"18:00:00","LARCENY-NON VEHICLE",-84.39214,33.75207,18
2014-04-26,"12:30:00","LARCENY-FROM VEHICLE",-84.40966,33.74696,12
2014-04-26,"8:30:00","BURGLARY-RESIDENCE",-84.36425,33.81948,8
2014-04-25,"22:30:00","LARCENY-FROM VEHICLE",-84.36228,33.77412,22
2014-04-26,"18:55:00","AGG ASSAULT",-84.36547,33.81653,18
2014-04-26,"9:00:00","LARCENY-NON VEHICLE",-84.50299,33.67051,9
2014-04-25,"13:30:00","LARCENY-FROM VEHICLE",-84.39728,33.76431,13
2014-04-26,"19:00:00","ROBBERY-COMMERCIAL",-84.40839,33.72174,19
2014-04-26,"19:32:00","BURGLARY-RESIDENCE",-84.42455,33.72725,19
2014-04-25,"12:00:00","BURGLARY-RESIDENCE",-84.41018,33.73653,12
2014-04-24,"7:30:00","BURGLARY-RESIDENCE",-84.37792,33.66359,7
2014-04-26,"20:00:00","LARCENY-NON VEHICLE",-84.36212,33.84676,20
2014-01-15,"12:00:00","LARCENY-NON VEHICLE",-84.35279,33.71598,12
2014-04-26,"20:25:00","BURGLARY-RESIDENCE",-84.38309,33.7322,20
2014-04-26,"12:00:00","BURGLARY-RESIDENCE",-84.37785,33.74748,12
2014-04-26,"14:00:00","BURGLARY-RESIDENCE",-84.39276,33.71691,14
2014-04-26,"19:00:00","LARCENY-FROM VEHICLE",-84.35965,33.80989,19
2014-04-26,"21:56:00","ROBBERY-PEDESTRIAN",-84.39103,33.73109,21
2014-04-26,"21:30:00","LARCENY-FROM VEHICLE",-84.41278,33.80388,21
2014-04-26,"17:00:00","BURGLARY-RESIDENCE",-84.44964,33.70939,17
2014-04-26,"22:46:00","LARCENY-FROM VEHICLE",-84.39265,33.80163,22
2014-04-26,"22:30:00","LARCENY-FROM VEHICLE",-84.48742,33.68841,22
2014-04-25,"21:30:00","BURGLARY-RESIDENCE",-84.37734,33.75568,21
2014-04-26,"22:00:00","LARCENY-NON VEHICLE",-84.36838,33.84641,22
2014-04-26,"23:26:00","BURGLARY-RESIDENCE",-84.34315,33.75411,23
2014-04-25,"23:20:00","ROBBERY-PEDESTRIAN",-84.47534,33.7499,23
2014-04-25,"18:20:00","LARCENY-FROM VEHICLE",-84.5092,33.65781,18
2014-04-25,"20:30:00","LARCENY-FROM VEHICLE",-84.36869,33.78174,20
2014-04-26,"23:30:00","AGG ASSAULT",-84.4256,33.70408,23
2014-04-25,"20:30:00","LARCENY-FROM VEHICLE",-84.5092,33.65781,20
2014-04-25,"10:00:00","LARCENY-NON VEHICLE",-84.43591,33.64065,10
2014-04-25,"16:20:00","LARCENY-NON VEHICLE",-84.44204,33.64068,16
2014-04-25,"21:50:00","AUTO THEFT",-84.49773,33.68677,21
2014-04-26,"0:00:00","AGG ASSAULT",-84.37931,33.75544,0
2014-04-25,"17:30:00","BURGLARY-RESIDENCE",-84.45336,33.70518,17
2014-04-26,"0:15:00","ROBBERY-PEDESTRIAN",-84.45717,33.74842,0
2014-04-26,"6:30:00","BURGLARY-RESIDENCE",-84.41619,33.67479,6
2014-04-26,"21:30:00","BURGLARY-RESIDENCE",-84.37069,33.81907,21
2014-04-26,"1:00:00","AGG ASSAULT",-84.34537,33.74014,1
2014-04-26,"23:00:00","AUTO THEFT",-84.43098,33.71761,23
2014-04-26,"21:00:00","LARCENY-FROM VEHICLE",-84.38725,33.76451,21
2014-04-26,"2:00:00","AGG ASSAULT",-84.47023,33.79988,2
2014-04-26,"1:00:00","LARCENY-FROM VEHICLE",-84.38159,33.85782,1
2014-04-25,"22:45:00","AUTO THEFT",-84.40116,33.74797,22
2014-04-26,"2:40:00","AGG ASSAULT",-84.37544,33.84103,2
2014-04-25,"1:30:00","AGG ASSAULT",-84.38568,33.68729,1
2014-04-26,"0:00:00","LARCENY-FROM VEHICLE",-84.41481,33.69622,0
2014-04-25,"3:30:00","AGG ASSAULT",-84.4941,33.77702,3
2014-04-25,"4:50:00","BURGLARY-RESIDENCE",-84.38685,33.83463,4
2014-04-25,"3:00:00","LARCENY-NON VEHICLE",-84.3702,33.84016,3
2014-04-25,"1:00:00","LARCENY-FROM VEHICLE",-84.50877,33.65777,1
2014-04-26,"9:00:00","AUTO THEFT",-84.46916,33.74999,9
2014-04-25,"23:00:00","LARCENY-NON VEHICLE",-84.502,33.76155,23
2014-04-25,"9:35:00","BURGLARY-RESIDENCE",-84.4641,33.76057,9
2014-04-25,"23:00:00","BURGLARY-RESIDENCE",-84.35875,33.67071,23
2014-04-26,"10:45:00","ROBBERY-COMMERCIAL",-84.38851,33.68089,10
2014-04-25,"23:00:00","LARCENY-FROM VEHICLE",-84.36082,33.77449,23
2014-04-21,"10:15:00","LARCENY-NON VEHICLE",-84.39201,33.7532,10
2014-04-20,"11:00:00","LARCENY-NON VEHICLE",-84.36058,33.85248,11
2014-04-25,"21:00:00","LARCENY-FROM VEHICLE",-84.49682,33.73901,21
2014-04-25,"11:21:00","LARCENY-FROM VEHICLE",-84.48823,33.73199,11
2014-04-25,"11:00:00","ROBBERY-RESIDENCE",-84.47792,33.7301,11
2014-04-25,"18:00:00","LARCENY-NON VEHICLE",-84.40913,33.77862,18
2014-04-25,"5:30:00","LARCENY-NON VEHICLE",-84.37992,33.7725,5
2014-04-25,"21:30:00","LARCENY-FROM VEHICLE",-84.34689,33.74016,21
2014-04-25,"12:00:00","LARCENY-NON VEHICLE",-84.45741,33.70438,12
2014-04-25,"19:30:00","LARCENY-FROM VEHICLE",-84.39615,33.72191,19
2014-04-25,"0:30:00","AUTO THEFT",-84.37144,33.67339,0
2014-04-25,"13:30:00","BURGLARY-RESIDENCE",-84.35292,33.76721,13
2014-04-25,"15:00:00","LARCENY-NON VEHICLE",-84.40456,33.78612,15
2014-04-25,"3:00:00","BURGLARY-RESIDENCE",-84.47968,33.79911,3
2014-04-24,"13:00:00","LARCENY-NON VEHICLE",-84.41348,33.80448,13
2014-04-24,"20:00:00","AUTO THEFT",-84.47719,33.7777,20
2014-04-25,"14:00:00","BURGLARY-NONRES",-84.40598,33.75501,14
2014-04-19,"14:10:00","LARCENY-NON VEHICLE",-84.38023,33.77067,14
2014-04-15,"14:26:00","BURGLARY-RESIDENCE",-84.50968,33.74349,14
2014-04-25,"14:30:00","BURGLARY-RESIDENCE",-84.36481,33.8201,14
2014-04-25,"16:45:00","LARCENY-FROM VEHICLE",-84.37409,33.84413,16
2014-04-25,"13:30:00","LARCENY-FROM VEHICLE",-84.39112,33.75161,13
2014-04-25,"15:30:00","LARCENY-NON VEHICLE",-84.36058,33.85248,15
2014-04-24,"14:10:00","LARCENY-FROM VEHICLE",-84.39043,33.75369,14
2014-04-25,"11:45:00","LARCENY-FROM VEHICLE",-84.36212,33.84676,11
2014-04-25,"8:00:00","AUTO THEFT",-84.39498,33.73499,8
2014-04-25,"16:35:00","LARCENY-NON VEHICLE",-84.39487,33.75757,16
2014-04-25,"17:05:00","AUTO THEFT",-84.51611,33.75005,17
2014-04-24,"15:00:00","BURGLARY-RESIDENCE",-84.52214,33.70244,15
2014-04-25,"17:12:00","LARCENY-NON VEHICLE",-84.37344,33.84218,17
2014-04-25,"16:45:00","LARCENY-NON VEHICLE",-84.36212,33.84676,16
2014-04-25,"17:20:00","AGG ASSAULT",-84.38964,33.75194,17
2014-04-23,"17:49:00","AGG ASSAULT",-84.3687,33.7445,17
2014-04-25,"17:00:00","LARCENY-NON VEHICLE",-84.36212,33.84676,17
2014-04-24,"14:00:00","LARCENY-FROM VEHICLE",-84.34788,33.73778,14
2014-04-25,"17:15:00","LARCENY-FROM VEHICLE",-84.41023,33.77966,17
2014-04-25,"18:00:00","LARCENY-FROM VEHICLE",-84.36532,33.82742,18
2014-04-23,"18:10:00","LARCENY-NON VEHICLE",-84.36212,33.84676,18
2014-04-24,"14:30:00","RAPE",-84.49953,33.70618,14
2014-04-25,"16:00:00","LARCENY-NON VEHICLE",-84.45385,33.70827,16
2014-04-25,"10:00:00","LARCENY-NON VEHICLE",-84.47163,33.70094,10
2014-04-25,"17:10:00","LARCENY-NON VEHICLE",-84.38843,33.84588,17
2014-04-25,"19:00:00","AGG ASSAULT",-84.38531,33.75348,19
2014-04-25,"19:15:00","LARCENY-NON VEHICLE",-84.38337,33.83362,19
2014-04-25,"19:25:00","LARCENY-NON VEHICLE",-84.41278,33.80388,19
2014-04-25,"19:00:00","LARCENY-NON VEHICLE",-84.36294,33.8229,19
2014-04-25,"19:40:00","ROBBERY-PEDESTRIAN",-84.38619,33.76457,19
2014-04-24,"8:30:00","LARCENY-FROM VEHICLE",-84.38905,33.75832,8
2014-04-25,"19:35:00","BURGLARY-RESIDENCE",-84.37412,33.81267,19
2014-04-25,"16:00:00","LARCENY-FROM VEHICLE",-84.36212,33.84676,16
2014-04-24,"17:00:00","LARCENY-NON VEHICLE",-84.37546,33.6999,17
2014-04-05,"16:45:00","BURGLARY-RESIDENCE",-84.37414,33.70695,16
2014-04-25,"19:00:00","BURGLARY-RESIDENCE",-84.45664,33.78089,19
2014-04-15,"19:30:00","AUTO THEFT",-84.37152,33.68149,19
2014-04-25,"10:00:00","LARCENY-NON VEHICLE",-84.41681,33.75825,10
2014-04-20,"19:00:00","LARCENY-FROM VEHICLE",-84.38768,33.73184,19
2014-04-24,"17:30:00","BURGLARY-RESIDENCE",-84.36241,33.82055,17
2014-04-24,"19:00:00","AUTO THEFT",-84.38604,33.74447,19
2014-04-24,"23:10:00","ROBBERY-PEDESTRIAN",-84.44968,33.77617,23
2014-04-25,"17:30:00","AUTO THEFT",-84.39398,33.69738,17
2014-04-25,"16:30:00","LARCENY-NON VEHICLE",-84.42071,33.73838,16
2014-04-25,"0:01:00","AGG ASSAULT",-84.36271,33.68768,0
2014-04-25,"0:00:00","ROBBERY-PEDESTRIAN",-84.39595,33.68141,0
2014-04-24,"0:30:00","ROBBERY-PEDESTRIAN",-84.36997,33.75763,0
2014-04-24,"11:00:00","BURGLARY-RESIDENCE",-84.44569,33.74311,11
2014-04-24,"0:30:00","AGG ASSAULT",-84.41612,33.76319,0
2014-04-25,"1:40:00","AGG ASSAULT",-84.4175,33.77018,1
2014-04-24,"20:50:00","BURGLARY-RESIDENCE",-84.39763,33.71035,20
2014-04-24,"2:00:00","AGG ASSAULT",-84.36362,33.65088,2
2014-04-25,"23:12:00","LARCENY-FROM VEHICLE",-84.38754,33.76331,23
2014-04-25,"12:00:00","AUTO THEFT",-84.32748,33.74882,12
2014-04-25,"0:00:00","LARCENY-FROM VEHICLE",-84.41663,33.76337,0
2014-04-24,"1:00:00","AGG ASSAULT",-84.37804,33.70946,1
2014-04-24,"23:00:00","BURGLARY-RESIDENCE",-84.37633,33.76348,23
2014-04-24,"6:30:00","AGG ASSAULT",-84.4341,33.73112,6
2014-04-25,"22:30:00","AUTO THEFT",-84.35996,33.75033,22
2014-04-22,"7:30:00","AGG ASSAULT",-84.49901,33.77948,7
2014-04-24,"21:00:00","LARCENY-FROM VEHICLE",-84.52315,33.71771,21
2014-04-24,"17:00:00","BURGLARY-RESIDENCE",-84.45346,33.78555,17
2014-04-24,"9:06:00","LARCENY-NON VEHICLE",-84.36351,33.77343,9
2014-04-24,"1:00:00","AUTO THEFT",-84.4053,33.76203,1
2014-04-24,"9:20:00","AGG ASSAULT",-84.39376,33.75261,9
2014-04-11,"22:00:00","LARCENY-FROM VEHICLE",-84.37186,33.75275,22
2014-04-24,"9:45:00","AGG ASSAULT",-84.44291,33.75047,9
2014-03-15,"18:00:00","LARCENY-NON VEHICLE",-84.38837,33.75943,18
2014-04-24,"14:30:00","LARCENY-NON VEHICLE",-84.43316,33.75407,14
2014-04-24,"11:00:00","LARCENY-NON VEHICLE",-84.44235,33.7536,11
2014-04-24,"15:00:00","LARCENY-FROM VEHICLE",-84.38764,33.75311,15
2014-04-24,"12:00:00","LARCENY-FROM VEHICLE",-84.39366,33.7865,12
2014-04-24,"23:00:00","LARCENY-FROM VEHICLE",-84.40226,33.72227,23
2014-04-24,"11:20:00","LARCENY-NON VEHICLE",-84.38987,33.75079,11
2014-04-24,"3:00:00","LARCENY-NON VEHICLE",-84.38478,33.77244,3
2014-04-24,"11:54:00","LARCENY-FROM VEHICLE",-84.5109,33.65573,11
2014-04-24,"9:00:00","BURGLARY-RESIDENCE",-84.42463,33.7622,9
2014-04-24,"19:00:00","AUTO THEFT",-84.41018,33.7008,19
2014-04-24,"12:00:00","BURGLARY-RESIDENCE",-84.3958,33.71125,12
2014-03-01,"12:00:00","LARCENY-FROM VEHICLE",-84.3826,33.76491,12
2014-04-24,"23:00:00","AUTO THEFT",-84.49875,33.67336,23
2014-04-21,"4:30:00","AUTO THEFT",-84.40742,33.80107,4
2014-04-24,"12:00:00","AUTO THEFT",-84.35812,33.75169,12
2014-04-24,"10:30:00","AUTO THEFT",-84.50456,33.68274,10
2014-04-24,"13:52:00","LARCENY-FROM VEHICLE",-84.38307,33.78431,13
2014-04-24,"10:30:00","LARCENY-FROM VEHICLE",-84.50267,33.68283,10
2014-04-17,"15:35:00","BURGLARY-RESIDENCE",-84.35705,33.82632,15
2014-04-24,"15:00:00","LARCENY-NON VEHICLE",-84.35045,33.72055,15
2014-04-24,"13:45:00","LARCENY-FROM VEHICLE",-84.36668,33.76889,13
2014-04-24,"13:30:00","LARCENY-FROM VEHICLE",-84.38412,33.73679,13
2014-04-24,"16:30:00","LARCENY-NON VEHICLE",-84.35262,33.77153,16
2014-04-24,"12:00:00","AUTO THEFT",-84.5002,33.69033,12
2014-04-21,"0:00:00","AUTO THEFT",-84.3563,33.8278,0
2014-04-19,"16:30:00","LARCENY-NON VEHICLE",-84.36212,33.84676,16
2014-04-24,"18:00:00","LARCENY-NON VEHICLE",-84.36748,33.74844,18
2014-04-11,"16:00:00","LARCENY-FROM VEHICLE",-84.50981,33.6742,16
2014-04-24,"17:39:00","LARCENY-FROM VEHICLE",-84.38944,33.75927,17
2014-04-24,"10:00:00","LARCENY-FROM VEHICLE",-84.38596,33.75889,10
2014-04-24,"12:00:00","LARCENY-NON VEHICLE",-84.4806,33.7748,12
2014-04-23,"15:54:00","LARCENY-FROM VEHICLE",-84.39568,33.76206,15
2014-04-24,"16:00:00","AUTO THEFT",-84.32405,33.72686,16
2014-04-24,"22:30:00","AUTO THEFT",-84.49403,33.6697,22
2014-04-23,"10:00:00","BURGLARY-RESIDENCE",-84.42465,33.76237,10
2014-04-23,"9:00:00","RAPE",-84.36933,33.84584,9
2014-04-24,"15:00:00","AUTO THEFT",-84.36391,33.76124,15
2014-04-10,"17:00:00","LARCENY-FROM VEHICLE",-84.48742,33.68841,17
2014-04-23,"12:30:00","LARCENY-NON VEHICLE",-84.5109,33.65573,12
2014-04-24,"1:00:00","AUTO THEFT",-84.51122,33.6623,1
2014-04-24,"18:45:00","BURGLARY-RESIDENCE",-84.39862,33.69458,18
2014-04-23,"18:00:00","AUTO THEFT",-84.38442,33.77736,18
2014-04-23,"20:00:00","LARCENY-NON VEHICLE",-84.39213,33.87544,20
2014-04-23,"20:00:00","AGG ASSAULT",-84.46144,33.7044,20
2014-04-24,"12:00:00","BURGLARY-NONRES",-84.37356,33.82116,12
2014-04-24,"22:00:00","LARCENY-FROM VEHICLE",-84.47996,33.77927,22
2014-04-24,"6:00:00","BURGLARY-RESIDENCE",-84.40448,33.75203,6
2014-04-24,"22:45:00","AGG ASSAULT",-84.43282,33.77457,22
2014-04-23,"18:00:00","BURGLARY-RESIDENCE",-84.3265,33.7509,18
2014-04-24,"23:15:00","LARCENY-NON VEHICLE",-84.37156,33.67225,23
2014-04-24,"23:00:00","BURGLARY-NONRES",-84.47042,33.77544,23
2014-04-23,"23:30:00","LARCENY-FROM VEHICLE",-84.38948,33.75328,23
2014-04-24,"21:00:00","LARCENY-FROM VEHICLE",-84.38414,33.7891,21
2014-04-24,"21:00:00","LARCENY-FROM VEHICLE",-84.40468,33.77363,21
2014-04-24,"23:00:00","AUTO THEFT",-84.35849,33.70979,23
2014-04-24,"0:00:00","BURGLARY-RESIDENCE",-84.43765,33.75265,0
2014-04-24,"20:30:00","AUTO THEFT",-84.53435,33.69526,20
2014-04-23,"18:00:00","LARCENY-FROM VEHICLE",-84.48265,33.69869,18
2014-04-24,"1:30:00","ROBBERY-COMMERCIAL",-84.38619,33.77159,1
2014-04-23,"2:00:00","AGG ASSAULT",-84.3876,33.76614,2
2014-04-23,"16:00:00","LARCENY-FROM VEHICLE",-84.38431,33.77853,16
2014-04-23,"23:00:00","LARCENY-FROM VEHICLE",-84.39098,33.7514,23
2014-04-23,"1:00:00","LARCENY-FROM VEHICLE",-84.38975,33.77487,1
2014-04-15,"0:00:00","AUTO THEFT",-84.3926,33.66746,0
2014-04-23,"19:30:00","BURGLARY-NONRES",-84.33281,33.74779,19
2014-04-23,"15:15:00","BURGLARY-RESIDENCE",-84.39773,33.80251,15
2014-04-23,"14:30:00","LARCENY-NON VEHICLE",-84.35716,33.73395,14
2014-04-23,"17:00:00","BURGLARY-NONRES",-84.37456,33.75413,17
2014-04-23,"21:30:00","AUTO THEFT",-84.46654,33.70128,21
2014-04-23,"22:00:00","LARCENY-FROM VEHICLE",-84.42557,33.78978,22
2014-04-23,"4:00:00","BURGLARY-RESIDENCE",-84.35822,33.84221,4
2014-04-23,"16:30:00","LARCENY-FROM VEHICLE",-84.36308,33.80998,16
2014-04-23,"17:00:00","LARCENY-FROM VEHICLE",-84.36776,33.7843,17
2014-04-23,"9:00:00","LARCENY-FROM VEHICLE",-84.38232,33.71368,9
2014-04-12,"22:00:00","AUTO THEFT",-84.36156,33.75251,22
2014-04-23,"23:00:00","LARCENY-FROM VEHICLE",-84.41622,33.78089,23
2014-04-23,"21:00:00","AUTO THEFT",-84.41613,33.68846,21
2014-04-23,"17:00:00","LARCENY-NON VEHICLE",-84.3636,33.84938,17
2014-04-23,"19:00:00","AUTO THEFT",-84.40913,33.7615,19
2014-04-23,"8:55:00","LARCENY-FROM VEHICLE",-84.37069,33.81907,8
2014-04-23,"9:41:00","BURGLARY-RESIDENCE",-84.42564,33.75912,9
2014-04-23,"3:00:00","LARCENY-NON VEHICLE",-84.41551,33.71046,3
2014-04-23,"0:01:00","AUTO THEFT",-84.3826,33.76491,0
2014-04-23,"9:45:00","LARCENY-FROM VEHICLE",-84.46264,33.72274,9
2014-04-21,"3:00:00","AUTO THEFT",-84.40822,33.77682,3
2014-04-21,"17:00:00","AGG ASSAULT",-84.3876,33.76614,17
2014-04-23,"10:30:00","LARCENY-NON VEHICLE",-84.39276,33.71691,10
2014-04-23,"12:00:00","BURGLARY-RESIDENCE",-84.51621,33.69231,12
2014-04-23,"10:00:00","LARCENY-NON VEHICLE",-84.35505,33.74911,10
2014-04-23,"16:00:00","LARCENY-NON VEHICLE",-84.48577,33.75527,16
2014-04-23,"21:00:00","AUTO THEFT",-84.39164,33.79874,21
2014-04-23,"14:00:00","BURGLARY-NONRES",-84.41091,33.77441,14
2014-04-23,"8:15:00","LARCENY-FROM VEHICLE",-84.37574,33.83752,8
2014-04-23,"0:01:00","AUTO THEFT",-84.39497,33.73655,0
2014-04-23,"19:00:00","LARCENY-FROM VEHICLE",-84.3529,33.77183,19
2014-04-23,"12:00:00","BURGLARY-RESIDENCE",-84.37409,33.69295,12
2014-04-23,"17:30:00","BURGLARY-RESIDENCE",-84.34409,33.7579,17
2014-04-23,"2:45:00","AUTO THEFT",-84.39164,33.79874,2
2014-04-23,"11:00:00","LARCENY-FROM VEHICLE",-84.42084,33.80083,11
2014-04-23,"13:30:00","BURGLARY-NONRES",-84.38407,33.77577,13
2014-04-18,"19:30:00","LARCENY-FROM VEHICLE",-84.42125,33.78949,19
2014-04-22,"11:00:00","LARCENY-NON VEHICLE",-84.44184,33.73505,11
2014-04-23,"15:00:00","LARCENY-NON VEHICLE",-84.45637,33.77774,15
2014-04-23,"12:00:00","BURGLARY-RESIDENCE",-84.38473,33.68176,12
2014-04-23,"11:40:00","ROBBERY-RESIDENCE",-84.38143,33.68565,11
2014-04-23,"11:30:00","LARCENY-FROM VEHICLE",-84.42541,33.84512,11
2014-04-09,"8:30:00","BURGLARY-RESIDENCE",-84.35898,33.65853,8
2014-04-23,"22:00:00","BURGLARY-NONRES",-84.37767,33.70484,22
2014-04-23,"12:28:00","BURGLARY-RESIDENCE",-84.47292,33.7881,12
2014-04-15,"9:00:00","LARCENY-FROM VEHICLE",-84.34537,33.74014,9
2014-04-22,"10:00:00","LARCENY-FROM VEHICLE",-84.38986,33.75404,10
2014-04-21,"12:40:00","LARCENY-NON VEHICLE",-84.47272,33.77129,12
2014-04-22,"12:57:00","LARCENY-NON VEHICLE",-84.35499,33.69715,12
2014-04-18,"18:00:00","LARCENY-NON VEHICLE",-84.44407,33.7102,18
2014-04-23,"13:40:00","LARCENY-NON VEHICLE",-84.38023,33.77067,13
2014-04-23,"13:00:00","LARCENY-FROM VEHICLE",-84.41721,33.74438,13
2014-04-21,"22:00:00","LARCENY-FROM VEHICLE",-84.44947,33.79214,22
2014-04-23,"13:30:00","LARCENY-NON VEHICLE",-84.39132,33.75249,13
2014-04-18,"9:00:00","LARCENY-FROM VEHICLE",-84.37604,33.75911,9
2014-04-23,"9:00:00","LARCENY-FROM VEHICLE",-84.37329,33.75454,9
2014-04-23,"4:30:00","AGG ASSAULT",-84.43388,33.73332,4
2014-04-23,"11:43:00","LARCENY-FROM VEHICLE",-84.40691,33.82831,11
2014-04-22,"17:00:00","BURGLARY-RESIDENCE",-84.49332,33.71348,17
2014-04-21,"13:50:00","AGG ASSAULT",-84.49328,33.68845,13
2014-04-23,"23:30:00","BURGLARY-RESIDENCE",-84.32145,33.75701,23
2014-04-23,"1:00:00","AUTO THEFT",-84.34101,33.75241,1
2014-04-23,"13:15:00","AUTO THEFT",-84.46789,33.75166,13
2014-04-22,"12:00:00","LARCENY-NON VEHICLE",-84.48179,33.80088,12
2014-04-23,"14:35:00","ROBBERY-PEDESTRIAN",-84.40902,33.68274,14
2014-04-23,"14:30:00","ROBBERY-RESIDENCE",-84.38411,33.86296,14
2014-04-23,"14:35:00","LARCENY-NON VEHICLE",-84.36058,33.85248,14
2014-04-22,"14:52:00","LARCENY-NON VEHICLE",-84.43276,33.73812,14
2014-03-27,"14:53:00","AGG ASSAULT",-84.36161,33.73958,14
2014-04-23,"15:00:00","LARCENY-FROM VEHICLE",-84.40011,33.75112,15
2014-04-23,"15:00:00","LARCENY-NON VEHICLE",-84.38789,33.78938,15
2014-04-23,"22:00:00","AUTO THEFT",-84.40221,33.73365,22
2014-04-22,"7:00:00","BURGLARY-RESIDENCE",-84.44713,33.82114,7
2014-04-21,"13:58:00","LARCENY-NON VEHICLE",-84.38844,33.75774,13
2014-04-22,"15:15:00","AGG ASSAULT",-84.40094,33.72329,15
2014-04-22,"21:00:00","LARCENY-NON VEHICLE",-84.31634,33.76009,21
2014-04-22,"20:00:00","AUTO THEFT",-84.3976,33.73461,20
2014-04-23,"15:30:00","LARCENY-NON VEHICLE",-84.39466,33.7921,15
2014-04-22,"10:00:00","LARCENY-NON VEHICLE",-84.47261,33.77213,10
2014-04-23,"21:15:00","LARCENY-NON VEHICLE",-84.33608,33.7639,21
2014-04-23,"16:00:00","LARCENY-NON VEHICLE",-84.41838,33.73646,16
2014-04-16,"3:00:00","LARCENY-NON VEHICLE",-84.47235,33.70421,3
2014-04-23,"15:00:00","LARCENY-NON VEHICLE",-84.37984,33.83942,15
2014-04-02,"16:00:00","AGG ASSAULT",-84.36852,33.84595,16
2014-02-08,"7:30:00","BURGLARY-RESIDENCE",-84.42138,33.71372,7
2014-04-22,"8:00:00","BURGLARY-RESIDENCE",-84.46483,33.72907,8
